"PrimaryKey","siteid","ProportionCriteriaMet"
"19090413104436212019-09-01","R010XB024OR",1
"19090913445695762019-09-01","R010XC043OR",0.875
"19091011292867822019-09-01","R010XB024OR",1
"19091018271061682019-09-01","R010XA021OR",1
"19091114155359002019-09-01","R010XB047OR",1
"19091213392611532019-09-01","R010XB081OR",1
"19091815053039882019-09-01","R010XA007OR",1
"19091909574194742019-09-01","R010XB081OR",1
"19091915113244532019-09-01","R010XB081OR",1
"19092310090482482019-09-01","R010XB024OR",1
"190923140522992019-09-01","R010XA007OR",1
"19092315110361462019-09-01","R010XA002OR",0.5
"19092410593332282019-09-01","R010XB024OR",1
"19092416200824902019-09-01","R010XB081OR",1
"19100213494679712019-09-01","R010XB081OR",1
"20060711345593102020-09-01","R010XB081OR",1
"20060711591256662020-09-01","R010XB081OR",1
"20060714454059722020-09-01","R010XB024OR",1
"20060810024956162020-09-01","R010XA001OR",0.666666666666667
"20060810033850932020-09-01","R010XB081OR",1
"200608110450182020-09-01","R010XB081OR",1
"20060811104834862020-09-01","R010XB024OR",1
"20060812130217212020-09-01","R010XB024OR",1
"20060812224982732020-09-01","R010XB081OR",1
"2006081437119832020-09-01","R010XB081OR",1
"20060909031945362020-09-01","R010XA003OR",0.714285714285714
"20060909543030982020-09-01","R010XA007OR",0.875
"20060910513393282020-09-01","R010XB081OR",1
"20060911235711912020-09-01","R010XB024OR",1
"20060911375692802020-09-01","R010XA007OR",0.875
"20060911550916812020-09-01","R010XA007OR",1
"20060912204377362020-09-01","R010XB047OR",1
"20060916503610212020-09-01","R010XB024OR",1
"20061008204161992020-09-01","R010XB081OR",1
"20061009414965142020-09-01","R010XB024OR",1
"20061719352439822020-09-01","R010XB024OR",1
"20061808385675612020-09-01","R010XA026OR",1
"20061809170127692020-09-01","R010XB081OR",1
"20061809255118402020-09-01","R010XC056OR",0.666666666666667
"20061809423428322020-09-01","R010XA018OR",1
"200618100754792020-09-01","R010XB081OR",1
"20061810141654972020-09-01","R010XA026OR",1
"20061810254633852020-09-01","R010XA003OR",1
"20061810555423262020-09-01","R010XB081OR",1
"20061813592979482020-09-01","R010XB081OR",1
"20061815191536562020-09-01","R010XA026OR",1
"20061815213896012020-09-01","R010XB081OR",1
"20061816401578972020-09-01","R010XA026OR",1
"20061817441119962020-09-01","R010XB081OR",1
"20061908241360832020-09-01","R010XA026OR",1
"20061908485988732020-09-01","R010XA026OR",1
"20061909213714462020-09-01","R010XA007OR",1
"20061909411330852020-09-01","R010XB024OR",1
"20061910424892482020-09-01","R010XB046OR",1
"20061911150993542020-09-01","R010XB024OR",1
"20061911270577142020-09-01","R010XC059OR",0.666666666666667
"20061911495951842020-09-01","R010XA023OR",1
"20061912194364472020-09-01","R010XC043OR",0.875
"20061912201542702020-09-01","R010XA007OR",1
"20061915414595522020-09-01","R010XB081OR",1
"20061916463749012020-09-01","R010XC075OR",0.833333333333333
"20062007351962792020-09-01","R010XA026OR",1
"20062009072181082020-09-01","R010XB081OR",1
"20062009461475132020-09-01","R010XB024OR",1
"20062010362240202020-09-01","R010XA007OR",0.625
"20062010591847732020-09-01","R010XB081OR",1
"20062011420747392020-09-01","R010XB046OR",1
"20062012175242682020-09-01","R010XB081OR",1
"20062012230979212020-09-01","R010XB024OR",1
"20062012360664022020-09-01","R010XB081OR",1
"20062014134487372020-09-01","R010XA007OR",1
"20062014503935522020-09-01","R010XB024OR",1
"2006201451178992020-09-01","R010XA007OR",1
"20062109310467142020-09-01","R010XB081OR",1
"20062109370349592020-09-01","R010XA018OR",1
"20062110110933912020-09-01","R010XB081OR",1
"20062110311762632020-09-01","R010XB081OR",1
"2006211111233412020-09-01","R010XA003OR",1
"2006211127298372020-09-01","R010XY007OR",0.8
"20062112003027562020-09-01","R010XB024OR",1
"20062112033796842020-09-01","R010XA023OR",1
"20062112481760752020-09-01","R010XB024OR",1
"20062116522411372020-09-01","R010XC043OR",1
"20062208295316762020-09-01","R010XB081OR",1
"20062209010153192020-09-01","R010XB024OR",1
"20062209582990412020-09-01","R010XA007OR",0.75
"20062210092437692020-09-01","R010XB024OR",1
"20062210093996102020-09-01","R010XB081OR",1
"20062210133646052020-09-01","R010XB081OR",1
"20062211011399762020-09-01","R010XA007OR",0.875
"20062211073366042020-09-01","R010XA007OR",1
"20062211381630172020-09-01","R010XC043OR",0.875
"20062308503764952020-09-01","R010XA018OR",1
"20062310034640662020-09-01","R010XB081OR",1
"20062310195113512020-09-01","R010XB024OR",1
"20062310333472982020-09-01","R010XB081OR",1
"20062310471415572020-09-01","R010XB081OR",1
"20062310511566362020-09-01","R010XA018OR",1
"2006231156441652020-09-01","R010XB081OR",1
"20062312163242812020-09-01","R010XB081OR",1
"20062312435815502020-09-01","R010XB081OR",1
"20062314534121542020-09-01","R010XA027OR",0.75
"20070115401513582020-09-01","R010XB081OR",1
"2007020932356062020-09-01","R010XB081OR",1
"20070209561875342020-09-01","R010XB024OR",1
"20070210352822652020-09-01","R010XB081OR",1
"20070210400267362020-09-01","R010XB024OR",1
"20070211295378342020-09-01","R010XA007OR",0.75
"20070212045736162020-09-01","R010XB081OR",1
"20070213175186462020-09-01","R010XB081OR",1
"20070213255754532020-09-01","R010XB024OR",1
"20070213312361432020-09-01","R010XB024OR",1
"20070214201188782020-09-01","R010XB024OR",1
"20070307270183522020-09-01","R010XA027OR",0.875
"20070308200069402020-09-01","R010XB081OR",1
"20070309031069332020-09-01","R010XY006OR",1
"20070309073256532020-09-01","R010XA021OR",1
"2007030911139362020-09-01","R010XB081OR",1
"20070309541921122020-09-01","R010XB046OR",1
"20070311010112672020-09-01","R010XA007OR",0.75
"20070313175894922020-09-01","R010XB081OR",1
"20070313432654722020-09-01","R010XB024OR",1
"2007031355311222020-09-01","R010XA007OR",1
"20070314283925562020-09-01","R010XA021OR",1
"20070408200465712020-09-01","R010XB081OR",1
"20070408260324422020-09-01","R010XB081OR",1
"20070409385895992020-09-01","R010XA009OR",0.625
"20070410013285172020-09-01","R010XB024OR",1
"20070410210575482020-09-01","R010XA007OR",0.75
"20070410405164822020-09-01","R010XB024OR",1
"20070412050617132020-09-01","R010XA007OR",0.875
"2007041401576522020-09-01","R010XB024OR",1
"20070415452538642020-09-01","R010XA007OR",1
"20070415590899422020-09-01","R010XB081OR",1
"20070416151053792020-09-01","R010XA007OR",1
"20070508550340342020-09-01","R010XB081OR",1
"20070509083038652020-09-01","R010XA021OR",0.75
"20070509252983652020-09-01","R010XA018OR",0.75
"20070509362175422020-09-01","R010XB081OR",1
"2007051022496292020-09-01","R010XA007OR",0.625
"20070510250874452020-09-01","R010XA007OR",1
"2007051125431112020-09-01","R010XB081OR",1
"20070511330728432020-09-01","R010XB081OR",1
"20070515391026282020-09-01","R010XB081OR",1
"20070515485369492020-09-01","R010XA007OR",0.625
"2007060846313992020-09-01","R010XC035OR",0.833333333333333
"20070608515036292020-09-01","R010XC043OR",0.875
"20070609233467402020-09-01","R010XY117OR",1
"20070609472133272020-09-01","R010XB081OR",1
"20070611103532502020-09-01","R010XB081OR",1
"20070611180138842020-09-01","R010XY007OR",0.8
"20070613195312082020-09-01","R010XA021OR",0.75
"2007061456242482020-09-01","R010XA007OR",0.75
"20070615245564562020-09-01","R010XY007OR",0.8
"20070707490135592020-09-01","R010XA007OR",0.75
"20070709142165482020-09-01","R010XA022OR",0.75
"2007070937445322020-09-01","R010XA027OR",0.75
"20070709380223042020-09-01","R010XA023OR",1
"20070710263352702020-09-01","R010XA009OR",0.875
"20070710434736762020-09-01","R010XB046OR",1
"20070712224955272020-09-01","R010XB019OR",0.666666666666667
"20070713002297262020-09-01","R010XC047OR",1
"200707150415632020-09-01","R010XB024OR",1
"20070715164842152020-09-01","R010XA021OR",1
"20071609350582272020-09-01","R010XB024OR",1
"2007160953103682020-09-01","R010XA018OR",1
"20071609551973832020-09-01","R010XB024OR",1
"20071610520088182020-09-01","R010XA021OR",1
"20071611161033452020-09-01","R010XB024OR",1
"20071612344174482020-09-01","R010XA007OR",0.875
"20071707122189932020-09-01","R010XY008OR",0.833333333333333
"20071708350385202020-09-01","R010XA021OR",0.75
"2007170846528382020-09-01","R010XB081OR",1
"20071710022931402020-09-01","R010XB024OR",1
"20071710123011972020-09-01","R010XB024OR",1
"20071711415946232020-09-01","R010XA018OR",1
"20071711443027622020-09-01","R010XA018OR",1
"20071714363265532020-09-01","R010XC050OR",0.833333333333333
"20071807555678722020-09-01","R010XB081OR",1
"20071808273445622020-09-01","R010XB081OR",1
"2007180901014972020-09-01","R010XB024OR",1
"20071809304779532020-09-01","R010XB081OR",1
"2007180932567812020-09-01","R010XA023OR",1
"20071809510534132020-09-01","R010XB024OR",1
"20071809590595652020-09-01","R010XA023OR",1
"20071810060833522020-09-01","R010XA003OR",0.857142857142857
"20071814241042582020-09-01","R010XB024OR",1
"20071817252239022020-09-01","R010XB081OR",1
"20071818251663462020-09-01","R010XB081OR",1
"20071908320916422020-09-01","R010XA021OR",1
"20071908473459222020-09-01","R010XB081OR",1
"20071909043045032020-09-01","R010XA007OR",0.75
"20071909234399842020-09-01","R010XB024OR",1
"20071910072121692020-09-01","R010XB081OR",1
"20071910513059482020-09-01","R010XB081OR",1
"2007191109227112020-09-01","R010XB081OR",1
"20071913500680932020-09-01","R010XB081OR",1
"20071914481211422020-09-01","R010XB046OR",1
"20072007515982542020-09-01","R010XB024OR",1
"20072008325434642020-09-01","R010XB081OR",1
"20072009181722132020-09-01","R010XB024OR",1
"20072009573034112020-09-01","R010XB024OR",1
"20072010463080812020-09-01","R010XB081OR",1
"20072012044359182020-09-01","R010XB081OR",1
"20072013314349592020-09-01","R010XB024OR",1
"20072014494434752020-09-01","R010XB081OR",1
"20072017430920342020-09-01","R010XB024OR",1
"20072108314714602020-09-01","R010XB046OR",1
"20072108595788802020-09-01","R010XB024OR",1
"20072109310221632020-09-01","R010XA021OR",1
"20072109402970412020-09-01","R010XB081OR",1
"20072110243798852020-09-01","R010XB081OR",1
"20072110250859482020-09-01","R010XB081OR",1
"20072113443124022020-09-01","R010XA007OR",1
"20072207312666662020-09-01","R010XA021OR",1
"20073007263312492020-09-01","R010XB024OR",1
"2007301012426312020-09-01","R010XA007OR",0.875
"2007301014253592020-09-01","R010XC030OR",0.875
"20073010464851602020-09-01","R010XC047OR",0.833333333333333
"20073011023892882020-09-01","R010XB081OR",1
"20073011292932442020-09-01","R010XA027OR",0.875
"20073011461974452020-09-01","R010XA007OR",0.75
"20073013053112982020-09-01","R010XB046OR",0.833333333333333
"20073013155261582020-09-01","R010XC064OR",0.833333333333333
"20073014365460492020-09-01","R010XC066OR",0.75
"20073014572685862020-09-01","R010XC047OR",0.666666666666667
"20073015305067832020-09-01","R010XB081OR",1
"20073107594123132020-09-01","R010XB081OR",1
"20073108062530562020-09-01","R010XY007OR",0.8
"20073108131787942020-09-01","R010XA007OR",0.875
"20073109021545962020-09-01","R010XA018OR",0.75
"20073109271734152020-09-01","R010XA021OR",1
"20073110505097612020-09-01","R010XA021OR",1
"20073110593075782020-09-01","R010XB081OR",1
"2007311151468792020-09-01","R010XA007OR",0.625
"20073112155848352020-09-01","R010XC043OR",0.875
"20073113260110652020-09-01","R010XA027OR",0.625
"20073113455511962020-09-01","R010XB081OR",1
"20073115282512122020-09-01","R010XB081OR",1
"20080106453550452020-09-01","R010XB081OR",1
"20080106584476942020-09-01","R010XB081OR",1
"20080108434634682020-09-01","R010XC040OR",1
"20080109064152742020-09-01","R010XB024OR",1
"20080109443113032020-09-01","R010XB024OR",1
"20080110002738532020-09-01","R010XB081OR",1
"20080110302298412020-09-01","R010XA003OR",0.857142857142857
"20080110531392232020-09-01","R010XB081OR",1
"20080111091810042020-09-01","R010XB081OR",1
"20080111330868132020-09-01","R010XB081OR",1
"20080112073786492020-09-01","R010XA021OR",0.75
"20080113160298192020-09-01","R010XA007OR",0.625
"20080115084335782020-09-01","R010XB024OR",1
"2008011617338342020-09-01","R010XA003OR",0.857142857142857
"20080207265763202020-09-01","R010XC020OR",0.833333333333333
"20080207545447962020-09-01","R010XB081OR",1
"20080209305297212020-09-01","R010XB081OR",1
"20080209585659652020-09-01","R010XB081OR",1
"20080210025637202020-09-01","R010XA002OR",1
"20080210315471152020-09-01","R010XB081OR",1
"2008021110533342020-09-01","R010XC020OR",0.833333333333333
"20080211150546872020-09-01","R010XB024OR",1
"20080211435938832020-09-01","R010XA003OR",0.857142857142857
"20080212064087892020-09-01","R010XB081OR",1
"20080212113689532020-09-01","R010XB024OR",1
"20080212144227602020-09-01","R010XA021OR",0.75
"20080217084496032020-09-01","R010XB081OR",1
"2008030745126392020-09-01","R010XB081OR",1
"20080308230714072020-09-01","R010XA021OR",1
"20080309422124632020-09-01","R010XA001OR",0.666666666666667
"20080310103131152020-09-01","R010XA007OR",0.75
"2008031014511102020-09-01","R010XA026OR",1
"20080310282038942020-09-01","R010XB024OR",1
"20080311231745262020-09-01","R010XA026OR",1
"20080311554629762020-09-01","R010XB046OR",0.714285714285714
"20080314492488922020-09-01","R010XB046OR",1
"20080315063069892020-09-01","R010XB024OR",1
"20080315311869632020-09-01","R010XA026OR",1
"20080315440811372020-09-01","R010XB028OR",0.714285714285714
"20080315442369252020-09-01","R010XA026OR",1
"20080406181982752020-09-01","R010XA007OR",0.5
"20080408534423332020-09-01","R010XB081OR",1
"20080409083170692020-09-01","R010XA027OR",0.875
"20080409092765012020-09-01","R010XB081OR",1
"20080409544934092020-09-01","R010XB081OR",1
"20080409545359692020-09-01","R010XB081OR",1
"20080410015487632020-09-01","R010XA026OR",1
"20080411205244292020-09-01","R010XB081OR",1
"20080412175652902020-09-01","R010XA021OR",0.75
"20080412584199582020-09-01","R010XA007OR",1
"20080509043180332020-09-01","R010XB024OR",1
"20081213520274642020-09-01","R010XA007OR",1
"20081308111153772020-09-01","R010XB024OR",1
"2008130844164712020-09-01","R010XA007OR",0.875
"20081308450871852020-09-01","R010XB081OR",1
"20081309134548152020-09-01","R010XA027OR",0.875
"2008130915238322020-09-01","R010XB081OR",1
"20081309264119792020-09-01","R010XB081OR",1
"20081309274568522020-09-01","R010XC056OR",1
"20081311434832102020-09-01","R010XY005OR",0.875
"20081311561266582020-09-01","R010XB024OR",1
"2008131334256232020-09-01","R010XA018OR",0.75
"20081314115431472020-09-01","R010XB024OR",1
"20081315412534152020-09-01","R010XB024OR",1
"20081407242420982020-09-01","R010XA007OR",1
"20081407484513892020-09-01","R010XB081OR",1
"20081409034580382020-09-01","R010XA007OR",1
"20081409145426342020-09-01","R010XB046OR",0.857142857142857
"20081409244787772020-09-01","R010XC059OR",0.833333333333333
"20081409275652122020-09-01","R010XA018OR",0.75
"20081411255360492020-09-01","R010XB081OR",1
"20081412194490512020-09-01","R010XB081OR",1
"20081412264343322020-09-01","R010XA007OR",1
"20081412463185632020-09-01","R010XA007OR",1
"2008141249523812020-09-01","R010XB081OR",1
"20081414415638242020-09-01","R010XC043OR",0.875
"20081507352298992020-09-01","R010XB081OR",1
"20081508341229852020-09-01","R010XB024OR",1
"20081509042814082020-09-01","R010XA018OR",0.75
"20081509233217882020-09-01","R010XC066OR",0.875
"20081509414886762020-09-01","R010XA007OR",0.75
"20081509550828202020-09-01","R010XC056OR",1
"20081509593364212020-09-01","R010XB024OR",1
"20081510253832402020-09-01","R010XB024OR",1
"20081512482771282020-09-01","R010XA007OR",1
"20081512581991762020-09-01","R010XA007OR",1
"2008151300543972020-09-01","R010XB081OR",1
"20081608402984162020-09-01","R010XB081OR",1
"20081609062417962020-09-01","R010XB081OR",1
"20081609561910312020-09-01","R010XA003OR",0.714285714285714
"20081610022664982020-09-01","R010XA007OR",0.875
"20081610142355602020-09-01","R010XC051OR",0.666666666666667
"20081610441153882020-09-01","R010XB081OR",1
"20081611072513862020-09-01","R010XB081OR",1
"20081614243051642020-09-01","R010XA021OR",1
"20081615194660082020-09-01","R010XB081OR",1
"20081617015243962020-09-01","R010XB081OR",1
"20081707433260172020-09-01","R010XB081OR",1
"20081708134593682020-09-01","R010XA007OR",0.75
"20081708553396552020-09-01","R010XB081OR",1
"20081709191535692020-09-01","R010XB081OR",1
"20081709535538262020-09-01","R010XA007OR",0.875
"20081710132852462020-09-01","R010XB081OR",1
"200817103448982020-09-01","R010XA007OR",1
"2008171106192392020-09-01","R010XB081OR",1
"20081712094052062020-09-01","R010XC053OR",0.6
"20081713481854962020-09-01","R010XB081OR",1
"20081714234033602020-09-01","R010XB081OR",1
"2008171449046252020-09-01","R010XB046OR",0.857142857142857
"20081807554414422020-09-01","R010XB081OR",1
"20081808383057532020-09-01","R010XB081OR",1
"20081808412718882020-09-01","R010XA022OR",0.75
"20081809101380742020-09-01","R010XA027OR",0.75
"20081809272042212020-09-01","R010XB081OR",1
"2008180932286822020-09-01","R010XB081OR",1
"20081809541653362020-09-01","R010XB081OR",1
"20081812430467832020-09-01","R010XB024OR",1
"20081813032136292020-09-01","R010XB024OR",1
"20081813052064972020-09-01","R010XB081OR",1
"200827084221302020-09-01","R010XA018OR",1
"20082709381525322020-09-01","R010XB081OR",1
"20082710064420742020-09-01","R010XB081OR",1
"20082711022366952020-09-01","R010XB081OR",1
"20082711095698352020-09-01","R010XB081OR",1
"20082712532457922020-09-01","R010XB024OR",1
"20082715073877422020-09-01","R010XB081OR",1
"20082716053191452020-09-01","R010XB081OR",1
"20082717291441352020-09-01","R010XB024OR",1
"20082808231663642020-09-01","R010XA007OR",1
"2008280909415032020-09-01","R010XB028OR",1
"20082809270341152020-09-01","R010XB081OR",1
"20082809394533082020-09-01","R010XB024OR",1
"20082810423317012020-09-01","R010XB081OR",1
"20082815132599802020-09-01","R010XA021OR",1
"20082816251431112020-09-01","R010XY006OR",0.833333333333333
"20082816461372242020-09-01","R010XB027OR",0.875
"20082908574387472020-09-01","R010XB081OR",1
"20082909225463982020-09-01","R010XC050OR",0.833333333333333
"20082910493624302020-09-01","R010XB024OR",1
"20082911273035222020-09-01","R010XB046OR",0.857142857142857
"20082912323094752020-09-01","R010XY007OR",0.8
"20082915273410772020-09-01","R010XB081OR",1
"20082915300197282020-09-01","R010XC056OR",0.666666666666667
"20083008184042532020-09-01","R010XB081OR",1
"20083008301639352020-09-01","R010XB081OR",1
"20083009043621162020-09-01","R010XB081OR",1
"20083009503223442020-09-01","R010XB081OR",1
"20083010200562012020-09-01","R010XB081OR",1
"20083015332016412020-09-01","R010XA021OR",1
"20083108551853772020-09-01","R010XB081OR",1
"20083109095754532020-09-01","R010XB081OR",1
"20083110140219402020-09-01","R010XA021OR",1
"20083111490183072020-09-01","R010XB024OR",1
"2008311508407672020-09-01","R010XA007OR",0.875
"20083116384940912020-09-01","R010XA007OR",0.75
"2009010953377362020-09-01","R010XB081OR",1
"20090110482896752020-09-01","R010XB024OR",1
"20090114305866702020-09-01","R010XB046OR",0.857142857142857
"OR_OR_BAFO_2021_BFO2021-001_V12021-09-01","R010XA018OR",1
"OR_OR_BAFO_2021_BFO2021-002_V22021-09-01","R010XY015OR",1
"OR_OR_BAFO_2021_BFO2021-004_V12021-09-01","R010XY014OR",1
"OR_OR_BAFO_2021_BFO2021-005_V12021-09-01","R010XB032OR",1
"OR_OR_BAFO_2021_BFO2021-006_V22021-09-01","R010XY014OR",1
"OR_OR_BAFO_2021_BFO2021-007_V12021-09-01","R010XA023OR",1
"OR_OR_BAFO_2021_BFO2021-008_V22021-09-01","R010XY006OR",0.666666666666667
"OR_OR_BAFO_2021_BFO2021-009_V12021-09-01","R010XA023OR",1
"OR_OR_BAFO_2021_BFO2021-NR-001_V12021-09-01","R010XA009OR",1
"OR_OR_BUDOPAC_2021_BU-001_V12021-09-01","R010XA023OR",1
"OR_OR_BUDOPAC_2021_DR-021_V12021-09-01","R010XB032OR",1
"OR_OR_BUDOPAC_2021_DR-022_V12021-09-01","R010XA003OR",0.8
"OR_OR_BUDOPAC_2021_DVJM-046_V12021-09-01","R010XA018OR",1
"OR_OR_BUDOPAC_2021_DVJM-047_V12021-09-01","R010XA023OR",1
"OR_OR_BUDOPAC_2021_DVJM-048_V12021-09-01","R010XA018OR",1
"OR_OR_BUDOPAC_2021_DVJM-049_V12021-09-01","R010XA023OR",1
"OR_OR_BUDOPAC_2021_DVJM-NR-001_V12021-09-01","R010XA022OR",1
"OR_OR_BUDOPAC_2021_PSS-081_V12021-09-01","R010XA001OR",1
"OR_OR_BUDOPAC_2021_PSS-082_V12021-09-01","R010XA023OR",1
"OR_OR_BUDOPAC_2021_ST-106_V12021-09-01","R010XA007OR",1
"OR_OR_BUDOPAC_2021_ST-107_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-001_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-002_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_2021_BDO2021-003_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-004_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-005_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-006_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-007_V22021-09-01","R010XY015OR",1
"OR_OR_BUDO_2021_BDO2021-008_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-009_V22021-09-01","R010XA027OR",0.75
"OR_OR_BUDO_2021_BDO2021-010_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-011_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-012_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_2021_BDO2021-013_V22021-09-01","R010XY014OR",1
"OR_OR_BUDO_2021_BDO2021-014_V22021-09-01","R010XA002OR",0.5
"OR_OR_BUDO_2021_BDO2021-015_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_2021_BDO2021-016_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_2021_BDO2021-017_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-019_V22021-09-01","R010XA027OR",0.75
"OR_OR_BUDO_2021_BDO2021-020_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-021_V12021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-022_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-023_V22021-09-01","R010XY015OR",1
"OR_OR_BUDO_2021_BDO2021-024_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-025_V22021-09-01","R010XA009OR",0.75
"OR_OR_BUDO_2021_BDO2021-026_V22021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-028_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-029_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_2021_BDO2021-030_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-031_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-032_V22021-09-01","R010XA007OR",0.75
"OR_OR_BUDO_2021_BDO2021-033_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-034_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-035_V22021-09-01","R010XA009OR",0.75
"OR_OR_BUDO_2021_BDO2021-036_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_2021_BDO2021-037_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-038_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-039_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-040_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-041_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-042_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-043_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-044_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-045_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-046_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_2021_BDO2021-047_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-049_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-050_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-051_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-052_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-053_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-054_V22021-09-01","R010XA009OR",0.5
"OR_OR_BUDO_2021_BDO2021-055_V22021-09-01","R010XY015OR",1
"OR_OR_BUDO_2021_BDO2021-056_V22021-09-01","R010XB032OR",1
"OR_OR_BUDO_2021_BDO2021-057_V22021-09-01","R010XB032OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-058_V22021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_2021_BDO2021-059_V22021-09-01","R010XY015OR",1
"OR_OR_BUDO_2021_BDO2021-060_V22021-09-01","R010XY015OR",1
"OR_OR_BUDO_2021_BDO2021-061_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-062_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_2021_BDO2021-063_V22021-09-01","R010XA019OR",0.666666666666667
"OR_OR_BUDO_2021_BDO2021-064_V22021-09-01","R010XA007OR",0.75
"OR_OR_BUDO_2021_BDO2021-065_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_2021_BDO2021-NR-001_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-NR-002_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_2021_BDO2021-NR-003_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-01_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-04_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-07_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-10_V12021-09-01","R010XA007OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-13_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-16_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-19_V12021-09-01","R010XA001OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-22_V12021-09-01","R010XA023OR",1
"OR_OR_BUDO_BridgeCreek_2021_BridgeC_Site-25_V12021-09-01","R010XA018OR",1
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-001_V42021-09-01","R010XA019OR",0.666666666666667
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-003_V42021-09-01","R010XB032OR",1
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-004_V42021-09-01","R010XB032OR",1
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-005_V42021-09-01","R010XB032OR",1
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-006_V42021-09-01","R010XB032OR",1
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-007_V42021-09-01","R010XA003OR",0.75
"OR_OR_BUDO_Cinder_Butte_ESR_2021_ESR-CB-008_V32021-09-01","R010XA003OR",0.75
